Time,Host,File Size,Protocol,Speed (MB/s)
2025-08-23 00:31:46,Europe,100MB_file,rsync_ssh_cubic,5.87
2025-08-23 00:31:56,Europe,10MB_file,rsync_ssh_cubic,4.91
2025-08-23 00:34:04,Europe,1GB_file,rsync_ssh_cubic,8.5
2025-08-23 00:34:27,Asia,100MB_file,rsync_ssh_cubic,7.46
2025-08-23 00:34:38,Asia,10MB_file,rsync_ssh_cubic,4.44
2025-08-23 00:37:30,Asia,1GB_file,rsync_ssh_cubic,6.31
2025-08-23 00:37:42,USA,100MB_file,rsync_ssh_cubic,19.97
2025-08-23 00:37:47,USA,10MB_file,rsync_ssh_cubic,10.89
2025-08-23 00:38:40,USA,1GB_file,rsync_ssh_cubic,21.02
2025-08-23 00:39:00,Europe,100MB_file,rsync_ssh_cubic,8.54
2025-08-23 00:39:09,Europe,10MB_file,rsync_ssh_cubic,5.38
2025-08-23 00:40:36,Europe,1GB_file,rsync_ssh_cubic,12.92
2025-08-23 00:40:59,Asia,100MB_file,rsync_ssh_cubic,7.65
2025-08-23 00:41:10,Asia,10MB_file,rsync_ssh_cubic,4.47
2025-08-23 00:43:24,Asia,1GB_file,rsync_ssh_cubic,8.21
2025-08-23 00:43:36,USA,100MB_file,rsync_ssh_cubic,21.27
2025-08-23 00:43:42,USA,10MB_file,rsync_ssh_cubic,5.98
2025-08-23 00:44:36,USA,1GB_file,rsync_ssh_cubic,20.84
2025-08-23 00:44:54,Europe,100MB_file,rsync_ssh_cubic,9.55
2025-08-23 00:45:05,Europe,10MB_file,rsync_ssh_cubic,3.66
2025-08-23 00:46:54,Europe,1GB_file,rsync_ssh_cubic,10.07
2025-08-23 00:47:21,Asia,100MB_file,rsync_ssh_cubic,5.9
2025-08-23 00:47:33,Asia,10MB_file,rsync_ssh_cubic,3.76
2025-08-23 00:50:30,Asia,1GB_file,rsync_ssh_cubic,6.11
2025-08-23 00:50:43,USA,100MB_file,rsync_ssh_cubic,18.79
2025-08-23 00:50:48,USA,10MB_file,rsync_ssh_cubic,9.24
2025-08-23 00:51:39,USA,1GB_file,rsync_ssh_cubic,22.27
2025-08-23 00:52:00,Europe,100MB_file,rsync_ssh_cubic,7.41
2025-08-23 00:52:11,Europe,10MB_file,rsync_ssh_cubic,3.04
2025-08-23 00:54:16,Europe,1GB_file,rsync_ssh_cubic,8.75
2025-08-23 00:54:38,Asia,100MB_file,rsync_ssh_cubic,7.8
2025-08-23 00:54:50,Asia,10MB_file,rsync_ssh_cubic,4.45
2025-08-23 00:56:43,Asia,1GB_file,rsync_ssh_cubic,9.84
2025-08-23 00:56:55,USA,100MB_file,rsync_ssh_cubic,20.78
2025-08-23 00:57:01,USA,10MB_file,rsync_ssh_cubic,8.31
2025-08-23 00:57:51,USA,1GB_file,rsync_ssh_cubic,22.22
2025-08-23 00:58:13,Europe,100MB_file,rsync_ssh_cubic,7.26
2025-08-23 00:58:23,Europe,10MB_file,rsync_ssh_cubic,4.03
2025-08-23 01:00:58,Europe,1GB_file,rsync_ssh_cubic,6.9
2025-08-23 01:01:24,Asia,100MB_file,rsync_ssh_cubic,6.54
2025-08-23 01:01:35,Asia,10MB_file,rsync_ssh_cubic,4.08
2025-08-23 01:04:51,Asia,1GB_file,rsync_ssh_cubic,5.49
2025-08-23 01:05:05,USA,100MB_file,rsync_ssh_cubic,15.71
2025-08-23 01:05:10,USA,10MB_file,rsync_ssh_cubic,10.59
2025-08-23 01:06:03,USA,1GB_file,rsync_ssh_cubic,21.4
2025-08-23 01:06:24,Europe,100MB_file,rsync_ssh_cubic,7.61
2025-08-23 01:06:34,Europe,10MB_file,rsync_ssh_cubic,4.79
2025-08-23 01:09:26,Europe,1GB_file,rsync_ssh_cubic,6.21
2025-08-23 01:09:54,Asia,100MB_file,rsync_ssh_cubic,5.7
2025-08-23 01:10:06,Asia,10MB_file,rsync_ssh_cubic,3.53
2025-08-23 01:12:32,Asia,1GB_file,rsync_ssh_cubic,7.49
2025-08-23 01:12:44,USA,100MB_file,rsync_ssh_cubic,18.85
2025-08-23 01:12:50,USA,10MB_file,rsync_ssh_cubic,7.91
2025-08-23 01:13:50,USA,1GB_file,rsync_ssh_cubic,18.61
2025-08-23 01:14:15,Europe,100MB_file,rsync_ssh_cubic,5.77
2025-08-23 01:14:25,Europe,10MB_file,rsync_ssh_cubic,4.8
2025-08-23 01:17:08,Europe,1GB_file,rsync_ssh_cubic,6.57
2025-08-23 01:17:32,Asia,100MB_file,rsync_ssh_cubic,7.16
2025-08-23 01:17:43,Asia,10MB_file,rsync_ssh_cubic,4.38
2025-08-23 01:20:22,Asia,1GB_file,rsync_ssh_cubic,6.87
2025-08-23 01:20:34,USA,100MB_file,rsync_ssh_cubic,18.68
2025-08-23 01:20:40,USA,10MB_file,rsync_ssh_cubic,6.23
2025-08-23 01:21:38,USA,1GB_file,rsync_ssh_cubic,19.42
2025-08-23 01:21:58,Europe,100MB_file,rsync_ssh_cubic,9.75
2025-08-23 01:22:08,Europe,10MB_file,rsync_ssh_cubic,3.82
2025-08-23 01:24:20,Europe,1GB_file,rsync_ssh_cubic,8.23
2025-08-23 01:24:42,Asia,100MB_file,rsync_ssh_cubic,8.49
2025-08-23 01:24:53,Asia,10MB_file,rsync_ssh_cubic,4.39
2025-08-23 01:27:01,Asia,1GB_file,rsync_ssh_cubic,8.57
2025-08-23 01:27:14,USA,100MB_file,rsync_ssh_cubic,18.75
2025-08-23 01:27:20,USA,10MB_file,rsync_ssh_cubic,10.74
2025-08-23 01:28:11,USA,1GB_file,rsync_ssh_cubic,21.97
2025-08-23 01:28:31,Europe,100MB_file,rsync_ssh_cubic,8.34
2025-08-23 01:28:41,Europe,10MB_file,rsync_ssh_cubic,3.8
2025-08-23 01:31:55,Europe,1GB_file,rsync_ssh_cubic,5.5
2025-08-23 01:32:18,Asia,100MB_file,rsync_ssh_cubic,7.46
2025-08-23 01:32:30,Asia,10MB_file,rsync_ssh_cubic,3.36
2025-08-23 01:35:06,Asia,1GB_file,rsync_ssh_cubic,7.0
2025-08-23 01:35:18,USA,100MB_file,rsync_ssh_cubic,19.21
2025-08-23 01:35:23,USA,10MB_file,rsync_ssh_cubic,10.73
2025-08-23 01:36:18,USA,1GB_file,rsync_ssh_cubic,20.38
2025-08-23 01:36:41,Europe,100MB_file,rsync_ssh_cubic,6.73
2025-08-23 01:36:50,Europe,10MB_file,rsync_ssh_cubic,5.31
2025-08-23 01:39:45,Europe,1GB_file,rsync_ssh_cubic,6.11
2025-08-23 01:40:08,Asia,100MB_file,rsync_ssh_cubic,7.79
2025-08-23 01:40:19,Asia,10MB_file,rsync_ssh_cubic,4.31
2025-08-23 01:42:21,Asia,1GB_file,rsync_ssh_cubic,9.07
2025-08-23 01:42:35,USA,100MB_file,rsync_ssh_cubic,15.58
2025-08-23 01:42:40,USA,10MB_file,rsync_ssh_cubic,9.63
2025-08-23 01:43:37,USA,1GB_file,rsync_ssh_cubic,19.54
2025-08-23 01:44:00,Europe,100MB_file,rsync_ssh_cubic,6.79
2025-08-23 01:44:09,Europe,10MB_file,rsync_ssh_cubic,5.0
2025-08-23 01:47:17,Europe,1GB_file,rsync_ssh_cubic,5.69
2025-08-23 01:47:44,Asia,100MB_file,rsync_ssh_cubic,6.05
2025-08-23 01:47:55,Asia,10MB_file,rsync_ssh_cubic,3.8
2025-08-23 01:51:52,Asia,1GB_file,rsync_ssh_cubic,4.51
2025-08-23 01:52:05,USA,100MB_file,rsync_ssh_cubic,15.62
2025-08-23 01:52:11,USA,10MB_file,rsync_ssh_cubic,10.39
2025-08-23 01:53:04,USA,1GB_file,rsync_ssh_cubic,20.93
2025-08-23 01:53:26,Europe,100MB_file,rsync_ssh_cubic,7.29
2025-08-23 01:53:35,Europe,10MB_file,rsync_ssh_cubic,5.56
2025-08-23 01:55:41,Europe,1GB_file,rsync_ssh_cubic,8.69
2025-08-23 01:56:03,Asia,100MB_file,rsync_ssh_cubic,7.85
2025-08-23 01:56:15,Asia,10MB_file,rsync_ssh_cubic,4.36
2025-08-23 01:59:27,Asia,1GB_file,rsync_ssh_cubic,5.6
2025-08-23 01:59:39,USA,100MB_file,rsync_ssh_cubic,17.75
2025-08-23 01:59:45,USA,10MB_file,rsync_ssh_cubic,10.64
2025-08-23 02:00:37,USA,1GB_file,rsync_ssh_cubic,21.36
2025-08-23 02:00:56,Europe,100MB_file,rsync_ssh_cubic,9.66
2025-08-23 02:01:06,Europe,10MB_file,rsync_ssh_cubic,3.69
2025-08-23 02:02:54,Europe,1GB_file,rsync_ssh_cubic,10.23
2025-08-23 02:03:20,Asia,100MB_file,rsync_ssh_cubic,6.03
2025-08-23 02:03:32,Asia,10MB_file,rsync_ssh_cubic,4.37
2025-08-23 02:05:48,Asia,1GB_file,rsync_ssh_cubic,8.03
2025-08-23 02:06:02,USA,100MB_file,rsync_ssh_cubic,15.6
2025-08-23 02:06:08,USA,10MB_file,rsync_ssh_cubic,10.86
2025-08-23 02:07:10,USA,1GB_file,rsync_ssh_cubic,17.84
2025-08-23 02:07:30,Europe,100MB_file,rsync_ssh_cubic,8.21
2025-08-23 02:07:40,Europe,10MB_file,rsync_ssh_cubic,3.85
2025-08-23 02:09:28,Europe,1GB_file,rsync_ssh_cubic,10.21
2025-08-23 02:09:50,Asia,100MB_file,rsync_ssh_cubic,7.74
2025-08-23 02:10:02,Asia,10MB_file,rsync_ssh_cubic,4.42
2025-08-23 02:12:09,Asia,1GB_file,rsync_ssh_cubic,8.71
2025-08-23 02:12:21,USA,100MB_file,rsync_ssh_cubic,18.79
2025-08-23 02:12:27,USA,10MB_file,rsync_ssh_cubic,6.93
2025-08-23 02:13:18,USA,1GB_file,rsync_ssh_cubic,22.25
2025-08-23 02:13:40,Europe,100MB_file,rsync_ssh_cubic,7.16
2025-08-23 02:13:50,Europe,10MB_file,rsync_ssh_cubic,4.28
2025-08-23 02:15:48,Europe,1GB_file,rsync_ssh_cubic,9.23
2025-08-23 02:16:15,Asia,100MB_file,rsync_ssh_cubic,5.98
2025-08-23 02:16:27,Asia,10MB_file,rsync_ssh_cubic,3.81
2025-08-23 02:19:51,Asia,1GB_file,rsync_ssh_cubic,5.26
2025-08-23 02:20:04,USA,100MB_file,rsync_ssh_cubic,17.13
2025-08-23 02:20:10,USA,10MB_file,rsync_ssh_cubic,8.66
2025-08-23 02:21:02,USA,1GB_file,rsync_ssh_cubic,21.2
2025-08-23 02:21:27,Asia,100MB_file,rsync_ssh_cubic,8.2
2025-08-23 02:21:39,Asia,10MB_file,rsync_ssh_cubic,3.82
2025-08-23 02:23:31,Asia,1GB_file,rsync_ssh_cubic,9.89
2025-08-23 02:23:43,USA,100MB_file,rsync_ssh_cubic,20.58
2025-08-23 02:23:49,USA,10MB_file,rsync_ssh_cubic,10.54
2025-08-23 02:24:39,USA,1GB_file,rsync_ssh_cubic,22.14
2025-08-23 02:25:01,Europe,100MB_file,rsync_ssh_cubic,7.37
2025-08-23 02:25:13,Europe,10MB_file,rsync_ssh_cubic,2.54
2025-08-23 02:27:27,Europe,1GB_file,rsync_ssh_cubic,8.11
2025-08-23 02:27:54,Asia,100MB_file,rsync_ssh_cubic,5.88
2025-08-23 02:28:05,Asia,10MB_file,rsync_ssh_cubic,4.04
2025-08-23 02:31:17,Asia,1GB_file,rsync_ssh_cubic,5.6
2025-08-23 02:31:29,USA,100MB_file,rsync_ssh_cubic,21.42
2025-08-23 02:31:35,USA,10MB_file,rsync_ssh_cubic,6.85
2025-08-23 02:32:30,USA,1GB_file,rsync_ssh_cubic,20.57
2025-08-23 02:32:52,Europe,100MB_file,rsync_ssh_cubic,7.25
2025-08-23 02:33:01,Europe,10MB_file,rsync_ssh_cubic,5.52
2025-08-23 02:35:48,Europe,1GB_file,rsync_ssh_cubic,6.42
2025-08-23 02:36:11,Asia,100MB_file,rsync_ssh_cubic,7.69
2025-08-23 02:36:23,Asia,10MB_file,rsync_ssh_cubic,4.04
2025-08-23 02:38:16,Asia,1GB_file,rsync_ssh_cubic,9.83
2025-08-23 02:38:29,USA,100MB_file,rsync_ssh_cubic,19.3
2025-08-23 02:38:34,USA,10MB_file,rsync_ssh_cubic,10.82
2025-08-23 02:39:23,USA,1GB_file,rsync_ssh_cubic,23.36
2025-08-23 02:39:45,Europe,100MB_file,rsync_ssh_cubic,6.83
2025-08-23 02:39:55,Europe,10MB_file,rsync_ssh_cubic,4.04
2025-08-23 02:41:39,Europe,1GB_file,rsync_ssh_cubic,10.6
2025-08-23 02:42:02,Asia,100MB_file,rsync_ssh_cubic,7.79
2025-08-23 02:42:14,Asia,10MB_file,rsync_ssh_cubic,4.08
2025-08-23 02:44:55,Asia,1GB_file,rsync_ssh_cubic,6.75
2025-08-23 02:45:07,USA,100MB_file,rsync_ssh_cubic,20.81
2025-08-23 02:45:12,USA,10MB_file,rsync_ssh_cubic,9.03
2025-08-23 02:46:03,USA,1GB_file,rsync_ssh_cubic,22.05
2025-08-23 02:46:25,Europe,100MB_file,rsync_ssh_cubic,7.42
2025-08-23 02:46:35,Europe,10MB_file,rsync_ssh_cubic,3.29
2025-08-23 02:48:46,Europe,1GB_file,rsync_ssh_cubic,8.29
2025-08-23 02:49:09,Asia,100MB_file,rsync_ssh_cubic,7.78
2025-08-23 02:49:20,Asia,10MB_file,rsync_ssh_cubic,4.31
2025-08-23 02:51:55,Asia,1GB_file,rsync_ssh_cubic,7.02
2025-08-23 02:52:08,USA,100MB_file,rsync_ssh_cubic,19.38
2025-08-23 02:52:13,USA,10MB_file,rsync_ssh_cubic,10.34
2025-08-23 02:53:08,USA,1GB_file,rsync_ssh_cubic,20.3
2025-08-23 02:53:28,Europe,100MB_file,rsync_ssh_cubic,8.03
2025-08-23 02:53:38,Europe,10MB_file,rsync_ssh_cubic,5.15
2025-08-23 02:57:00,Europe,1GB_file,rsync_ssh_cubic,5.24
2025-08-23 02:57:27,Asia,100MB_file,rsync_ssh_cubic,6.01
2025-08-23 02:57:38,Asia,10MB_file,rsync_ssh_cubic,4.31
2025-08-23 02:59:55,Asia,1GB_file,rsync_ssh_cubic,8.06
2025-08-23 03:00:07,USA,100MB_file,rsync_ssh_cubic,18.59
2025-08-23 03:00:13,USA,10MB_file,rsync_ssh_cubic,10.73
2025-08-23 03:01:03,USA,1GB_file,rsync_ssh_cubic,22.28
2025-08-23 03:01:25,Europe,100MB_file,rsync_ssh_cubic,7.67
2025-08-23 03:01:35,Europe,10MB_file,rsync_ssh_cubic,4.02
2025-08-23 03:03:40,Europe,1GB_file,rsync_ssh_cubic,8.67
2025-08-23 03:04:07,Asia,100MB_file,rsync_ssh_cubic,5.98
2025-08-23 03:04:19,Asia,10MB_file,rsync_ssh_cubic,4.05
2025-08-23 03:07:00,Asia,1GB_file,rsync_ssh_cubic,6.74
2025-08-23 03:07:12,USA,100MB_file,rsync_ssh_cubic,20.99
2025-08-23 03:07:18,USA,10MB_file,rsync_ssh_cubic,10.44
2025-08-23 03:08:09,USA,1GB_file,rsync_ssh_cubic,21.75
2025-08-23 03:08:30,Europe,100MB_file,rsync_ssh_cubic,7.59
2025-08-23 03:08:40,Europe,10MB_file,rsync_ssh_cubic,4.08
2025-08-23 03:10:55,Europe,1GB_file,rsync_ssh_cubic,8.05
2025-08-23 03:11:19,Asia,100MB_file,rsync_ssh_cubic,7.8
2025-08-23 03:11:31,Asia,10MB_file,rsync_ssh_cubic,3.54
2025-08-23 03:14:14,Asia,1GB_file,rsync_ssh_cubic,6.65
2025-08-23 03:14:29,USA,100MB_file,rsync_ssh_cubic,13.08
2025-08-23 03:14:40,USA,10MB_file,rsync_ssh_cubic,1.59
2025-08-23 03:15:59,USA,1GB_file,rsync_ssh_cubic,13.83
2025-08-23 03:16:19,Europe,100MB_file,rsync_ssh_cubic,8.64
2025-08-23 03:16:29,Europe,10MB_file,rsync_ssh_cubic,4.68
2025-08-23 03:18:43,Europe,1GB_file,rsync_ssh_cubic,8.05
2025-08-23 03:19:07,Asia,100MB_file,rsync_ssh_cubic,7.5
2025-08-23 03:19:19,Asia,10MB_file,rsync_ssh_cubic,3.75
2025-08-23 03:21:11,Asia,1GB_file,rsync_ssh_cubic,9.91
2025-08-23 03:21:23,USA,100MB_file,rsync_ssh_cubic,20.96
2025-08-23 03:21:28,USA,10MB_file,rsync_ssh_cubic,11.13
2025-08-23 03:22:22,USA,1GB_file,rsync_ssh_cubic,20.83
2025-08-23 03:22:48,Europe,100MB_file,rsync_ssh_cubic,5.69
2025-08-23 03:22:58,Europe,10MB_file,rsync_ssh_cubic,3.78
2025-08-23 03:24:33,Europe,1GB_file,rsync_ssh_cubic,11.84
2025-08-23 03:24:55,Asia,100MB_file,rsync_ssh_cubic,7.77
2025-08-23 03:25:07,Asia,10MB_file,rsync_ssh_cubic,4.37
2025-08-23 03:29:14,Asia,1GB_file,rsync_ssh_cubic,4.31
2025-08-23 03:29:26,USA,100MB_file,rsync_ssh_cubic,18.38
2025-08-23 03:29:32,USA,10MB_file,rsync_ssh_cubic,10.81
2025-08-23 03:30:24,USA,1GB_file,rsync_ssh_cubic,21.49
2025-08-23 03:30:47,Europe,100MB_file,rsync_ssh_cubic,7.27
2025-08-23 03:30:57,Europe,10MB_file,rsync_ssh_cubic,4.93
2025-08-23 03:33:00,Europe,1GB_file,rsync_ssh_cubic,8.81
2025-08-23 03:33:29,Asia,100MB_file,rsync_ssh_cubic,5.22
2025-08-23 03:33:41,Asia,10MB_file,rsync_ssh_cubic,3.55
2025-08-23 03:36:54,Asia,1GB_file,rsync_ssh_cubic,5.59
2025-08-23 03:37:06,USA,100MB_file,rsync_ssh_cubic,18.28
2025-08-23 03:37:12,USA,10MB_file,rsync_ssh_cubic,11.04
2025-08-23 03:38:02,USA,1GB_file,rsync_ssh_cubic,22.46
2025-08-23 03:38:22,Europe,100MB_file,rsync_ssh_cubic,8.51
2025-08-23 03:38:32,Europe,10MB_file,rsync_ssh_cubic,4.37
2025-08-23 03:41:35,Europe,1GB_file,rsync_ssh_cubic,5.84
2025-08-23 03:41:58,Asia,100MB_file,rsync_ssh_cubic,7.76
2025-08-23 03:42:10,Asia,10MB_file,rsync_ssh_cubic,3.52
2025-08-23 03:45:54,Asia,1GB_file,rsync_ssh_cubic,4.75
2025-08-23 03:46:08,USA,100MB_file,rsync_ssh_cubic,18.16
2025-08-23 03:46:13,USA,10MB_file,rsync_ssh_cubic,10.14
2025-08-23 03:47:10,USA,1GB_file,rsync_ssh_cubic,19.43
2025-08-23 03:47:32,Europe,100MB_file,rsync_ssh_cubic,7.56
2025-08-23 03:47:42,Europe,10MB_file,rsync_ssh_cubic,4.38
2025-08-23 03:50:29,Europe,1GB_file,rsync_ssh_cubic,6.42
2025-08-23 03:50:57,Asia,100MB_file,rsync_ssh_cubic,6.06
2025-08-23 03:51:10,Asia,10MB_file,rsync_ssh_cubic,3.26
2025-08-23 03:54:05,Asia,1GB_file,rsync_ssh_cubic,6.24
2025-08-23 03:54:18,USA,100MB_file,rsync_ssh_cubic,19.31
2025-08-23 03:54:23,USA,10MB_file,rsync_ssh_cubic,10.91
2025-08-23 03:55:17,USA,1GB_file,rsync_ssh_cubic,20.74
2025-08-23 03:55:37,Europe,100MB_file,rsync_ssh_cubic,8.35
2025-08-23 03:55:46,Europe,10MB_file,rsync_ssh_cubic,4.92
2025-08-23 03:58:15,Europe,1GB_file,rsync_ssh_cubic,7.24
2025-08-23 03:58:38,Asia,100MB_file,rsync_ssh_cubic,7.75
2025-08-23 03:58:49,Asia,10MB_file,rsync_ssh_cubic,4.47
2025-08-23 04:01:15,Asia,1GB_file,rsync_ssh_cubic,7.49
2025-08-23 04:01:28,USA,100MB_file,rsync_ssh_cubic,20.0
2025-08-23 04:01:34,USA,10MB_file,rsync_ssh_cubic,6.59
2025-08-23 04:02:24,USA,1GB_file,rsync_ssh_cubic,22.55
2025-08-23 04:02:48,Europe,100MB_file,rsync_ssh_cubic,6.55
2025-08-23 04:02:57,Europe,10MB_file,rsync_ssh_cubic,4.36
2025-08-23 04:05:02,Europe,1GB_file,rsync_ssh_cubic,8.76
2025-08-23 04:05:25,Asia,100MB_file,rsync_ssh_cubic,7.86
2025-08-23 04:05:37,Asia,10MB_file,rsync_ssh_cubic,3.13
2025-08-23 04:07:40,Asia,1GB_file,rsync_ssh_cubic,8.99
2025-08-23 04:07:52,USA,100MB_file,rsync_ssh_cubic,19.28
2025-08-23 04:07:58,USA,10MB_file,rsync_ssh_cubic,10.97
2025-08-23 04:08:51,USA,1GB_file,rsync_ssh_cubic,20.84
2025-08-23 04:09:14,Europe,100MB_file,rsync_ssh_cubic,6.98
2025-08-23 04:09:24,Europe,10MB_file,rsync_ssh_cubic,4.64
2025-08-23 04:10:59,Europe,1GB_file,rsync_ssh_cubic,11.7
2025-08-23 04:11:22,Asia,100MB_file,rsync_ssh_cubic,7.56
2025-08-23 04:11:37,Asia,10MB_file,rsync_ssh_cubic,2.92
2025-08-23 04:15:42,Asia,1GB_file,rsync_ssh_cubic,4.35
2025-08-23 04:15:55,USA,100MB_file,rsync_ssh_cubic,19.27
2025-08-23 04:16:01,USA,10MB_file,rsync_ssh_cubic,6.23
2025-08-23 04:17:08,USA,1GB_file,rsync_ssh_cubic,16.6
2025-08-23 04:17:32,Europe,100MB_file,rsync_ssh_cubic,6.15
2025-08-23 04:17:42,Europe,10MB_file,rsync_ssh_cubic,4.77
2025-08-23 04:20:14,Europe,1GB_file,rsync_ssh_cubic,7.09
2025-08-23 04:20:43,Asia,100MB_file,rsync_ssh_cubic,5.15
2025-08-23 04:20:55,Asia,10MB_file,rsync_ssh_cubic,4.39
2025-08-23 04:24:04,Asia,1GB_file,rsync_ssh_cubic,5.7
2025-08-23 04:24:18,USA,100MB_file,rsync_ssh_cubic,13.62
2025-08-23 04:24:27,USA,10MB_file,rsync_ssh_cubic,6.45
2025-08-23 04:25:28,USA,1GB_file,rsync_ssh_cubic,18.04
2025-08-23 04:25:47,Europe,100MB_file,rsync_ssh_cubic,9.62
2025-08-23 04:25:57,Europe,10MB_file,rsync_ssh_cubic,3.67
2025-08-23 04:28:05,Europe,1GB_file,rsync_ssh_cubic,8.49
2025-08-23 04:28:29,Asia,100MB_file,rsync_ssh_cubic,7.74
2025-08-23 04:28:41,Asia,10MB_file,rsync_ssh_cubic,3.55
2025-08-23 04:31:57,Asia,1GB_file,rsync_ssh_cubic,5.48
2025-08-23 04:32:09,USA,100MB_file,rsync_ssh_cubic,19.18
2025-08-23 04:32:15,USA,10MB_file,rsync_ssh_cubic,6.7
2025-08-23 04:33:03,USA,1GB_file,rsync_ssh_cubic,23.32
2025-08-23 04:33:25,Europe,100MB_file,rsync_ssh_cubic,7.59
2025-08-23 04:33:35,Europe,10MB_file,rsync_ssh_cubic,4.79
2025-08-23 04:36:09,Europe,1GB_file,rsync_ssh_cubic,6.97
2025-08-23 04:36:32,Asia,100MB_file,rsync_ssh_cubic,7.78
2025-08-23 04:36:44,Asia,10MB_file,rsync_ssh_cubic,3.56
2025-08-23 04:38:38,Asia,1GB_file,rsync_ssh_cubic,9.72
2025-08-23 04:38:50,USA,100MB_file,rsync_ssh_cubic,21.43
2025-08-23 04:38:55,USA,10MB_file,rsync_ssh_cubic,11.1
2025-08-23 04:39:47,USA,1GB_file,rsync_ssh_cubic,21.53
2025-08-23 04:40:14,Europe,100MB_file,rsync_ssh_cubic,5.37
2025-08-23 04:40:24,Europe,10MB_file,rsync_ssh_cubic,4.83
2025-08-23 04:42:26,Europe,1GB_file,rsync_ssh_cubic,8.9
2025-08-23 04:42:51,Asia,100MB_file,rsync_ssh_cubic,6.76
2025-08-23 04:43:02,Asia,10MB_file,rsync_ssh_cubic,4.0
2025-08-23 04:46:21,Asia,1GB_file,rsync_ssh_cubic,5.39
2025-08-23 04:46:34,USA,100MB_file,rsync_ssh_cubic,19.1
2025-08-23 04:46:39,USA,10MB_file,rsync_ssh_cubic,10.81
2025-08-23 04:47:32,USA,1GB_file,rsync_ssh_cubic,21.08
2025-08-23 04:47:58,Europe,100MB_file,rsync_ssh_cubic,5.66
2025-08-23 04:48:07,Europe,10MB_file,rsync_ssh_cubic,4.82
2025-08-23 04:50:35,Europe,1GB_file,rsync_ssh_cubic,7.3
2025-08-23 04:50:58,Asia,100MB_file,rsync_ssh_cubic,7.75
2025-08-23 04:51:10,Asia,10MB_file,rsync_ssh_cubic,3.34
2025-08-23 04:53:06,Asia,1GB_file,rsync_ssh_cubic,9.55
2025-08-23 04:53:19,USA,100MB_file,rsync_ssh_cubic,19.27
2025-08-23 04:53:24,USA,10MB_file,rsync_ssh_cubic,11.03
2025-08-23 04:54:21,USA,1GB_file,rsync_ssh_cubic,19.7
2025-08-23 04:54:47,Europe,100MB_file,rsync_ssh_cubic,5.43
2025-08-23 04:54:58,Europe,10MB_file,rsync_ssh_cubic,3.97
2025-08-23 04:56:58,Europe,1GB_file,rsync_ssh_cubic,9.11
2025-08-23 04:57:22,Asia,100MB_file,rsync_ssh_cubic,7.38
2025-08-23 04:57:34,Asia,10MB_file,rsync_ssh_cubic,4.07
2025-08-23 05:00:54,Asia,1GB_file,rsync_ssh_cubic,5.36
2025-08-23 05:01:06,USA,100MB_file,rsync_ssh_cubic,18.86
2025-08-23 05:01:12,USA,10MB_file,rsync_ssh_cubic,10.87
2025-08-23 05:02:05,USA,1GB_file,rsync_ssh_cubic,20.97
2025-08-23 05:02:30,Europe,100MB_file,rsync_ssh_cubic,6.07
2025-08-23 05:02:40,Europe,10MB_file,rsync_ssh_cubic,3.69
2025-08-23 05:04:44,Europe,1GB_file,rsync_ssh_cubic,8.84
2025-08-23 05:05:06,Asia,100MB_file,rsync_ssh_cubic,7.75
2025-08-23 05:05:18,Asia,10MB_file,rsync_ssh_cubic,3.83
2025-08-23 05:20:13,Asia,1GB_file,rsync_ssh_cubic,1.16
2025-08-23 05:20:24,USA,100MB_file,rsync_ssh_cubic,21.74
2025-08-23 05:20:30,USA,10MB_file,rsync_ssh_cubic,10.97
2025-08-23 05:21:29,USA,1GB_file,rsync_ssh_cubic,18.67
2025-08-23 05:21:50,Europe,100MB_file,rsync_ssh_cubic,7.63
2025-08-23 05:22:01,Europe,10MB_file,rsync_ssh_cubic,3.8
2025-08-23 05:24:30,Europe,1GB_file,rsync_ssh_cubic,7.22
2025-08-23 05:24:53,Asia,100MB_file,rsync_ssh_cubic,7.75
2025-08-23 05:25:04,Asia,10MB_file,rsync_ssh_cubic,4.06
2025-08-23 05:28:02,Asia,1GB_file,rsync_ssh_cubic,6.09
2025-08-23 05:28:16,USA,100MB_file,rsync_ssh_cubic,16.13
2025-08-23 05:28:21,USA,10MB_file,rsync_ssh_cubic,11.03
2025-08-23 05:29:46,USA,1GB_file,rsync_ssh_cubic,12.77
2025-08-23 05:30:07,Europe,100MB_file,rsync_ssh_cubic,7.67
2025-08-23 05:30:16,Europe,10MB_file,rsync_ssh_cubic,4.71
2025-08-23 05:32:11,Europe,1GB_file,rsync_ssh_cubic,9.59
2025-08-23 05:32:33,Asia,100MB_file,rsync_ssh_cubic,7.8
2025-08-23 05:32:45,Asia,10MB_file,rsync_ssh_cubic,3.82
2025-08-23 05:34:43,Asia,1GB_file,rsync_ssh_cubic,9.39
2025-08-23 05:34:57,USA,100MB_file,rsync_ssh_cubic,15.59
2025-08-23 05:35:02,USA,10MB_file,rsync_ssh_cubic,10.41
2025-08-23 05:35:58,USA,1GB_file,rsync_ssh_cubic,20.16
2025-08-23 05:36:18,Europe,100MB_file,rsync_ssh_cubic,8.35
2025-08-23 05:36:29,Europe,10MB_file,rsync_ssh_cubic,3.88
2025-08-23 05:39:41,Europe,1GB_file,rsync_ssh_cubic,5.54
2025-08-23 05:40:11,Asia,100MB_file,rsync_ssh_cubic,5.12
